SERIAL_ID,ORDER_ID,TICKET_ITEM_ID,PRINT_TIMES,IDENTITY,PROGRAM_ID,PROGRAM_NAME,CREATE_DATE,PLAY_DATE,PLAY_TIME,TICKET_BOOTH_RUNNING_NUM,PRICE,T_STANDARD_TICKET_TYPE_NAME,SEAT_REGION_NAME,FLOOR_NO,SEAT_ROW,SEAT_NO,TICKET_SHIPPING_RATE_ID,TICKET_FEE,SHIPPING_ZIP1,SHIPPING_COUNTRY_ID1,SHIPPING_TOWN_ID1,SHIPPING_COUNTRY_ID2,SHIPPING_TOWN_ID2,SHIPPING_ZIP2,ORDER_NUM,TICKET_ENTRANCE_NO,SEX,ADDRESS
32078,22835,42567,4,ERA13,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:42:24.,10/17/10,15:00,35297,1800,member,Floor3Sectionyellow3F,1,22,7,2,50,114,1,10,1,10,114,22835,0,male,22830
32079,22836,42572,5,A12977,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:42:31.,10/17/10,15:00,35301,4000,member,FloorB1FloorSectionA,1,,,2,50,108,1,6,1,6,108,22836,1,male,20864
32080,22836,42571,5,A12977,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:42:31.,10/17/10,15:00,35300,4000,member,FloorB1FloorSectionA,1,,,2,50,108,1,6,1,6,108,22836,1,male,20864
32081,21610,39680,3,M12182,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:45:34.,10/17/10,15:00,32422,4000,member,FloorB1FloorSectionA,1,,,2,50,333,7,82,7,82,333,21610,1,male,20981
32082,23210,43385,4,C22129,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:21.,10/17/10,15:00,36112,4000,member,FloorB1FloorSectionC,1,,,2,50,802,18,253,18,253,802,23210,1,female,22771
32083,23210,43384,4,C22129,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:21.,10/17/10,15:00,36111,4000,member,FloorB1FloorSectionC,1,,,2,50,802,18,253,18,253,802,23210,1,female,22771
32084,23210,43383,4,C22129,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:21.,10/17/10,15:00,36110,4000,member,FloorB1FloorSectionC,1,,,2,50,802,18,253,18,253,802,23210,1,female,22771
32085,23210,43382,4,C22129,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:08:21.,10/17/10,15:00,36109,4000,member,FloorB1FloorSectionC,1,,,2,50,802,18,253,18,253,802,23210,1,female,22771
32087,24386,45889,3,R22385,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 09:00:32.,10/17/10,15:00,38569,3500,member,Floor2Sectionyellow2A,1,12,10,2,50,401,9,107,9,107,401,24386,0,female,21123
32088,24386,45888,3,R22385,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 09:00:32.,10/17/10,15:00,38568,3500,member,Floor2Sectionyellow2A,1,12,11,2,50,401,9,107,9,107,401,24386,0,female,21123
32091,25754,51429,2,A22702,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 04:12:34.,10/17/10,15:00,40508,3500,non-member,Floor2Sectionred2E,1,15,13,4,50,116,1,12,1,12,116,25754,0,female,21199
32092,25754,51428,2,A22702,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 04:12:34.,10/17/10,15:00,40507,3500,non-member,Floor2Sectionred2E,1,15,12,4,50,116,1,12,1,12,116,25754,0,female,21199
32093,24139,45351,3,M12180,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:01:14.,10/17/10,15:00,38048,3500,member,Floor2Sectionred2C,1,15,7,2,50,412,10,115,10,115,412,24139,0,male,21505
32094,24139,45350,3,M12180,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:01:14.,10/17/10,15:00,38046,3500,member,Floor2Sectionred2C,1,14,10,2,50,412,10,115,10,115,412,24139,0,male,21505
32095,24139,45349,3,M12180,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:01:14.,10/17/10,15:00,38047,3500,member,Floor2Sectionred2C,1,14,11,2,50,412,10,115,10,115,412,24139,0,male,21505
32096,23370,43716,4,E22313,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:20:56.,10/17/10,15:00,36436,3500,member,Floor2Sectionyellow2E,1,11,11,2,50,110,1,7,1,5,106,23370,0,female,21518
32097,23370,43717,4,E22313,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:20:56.,10/17/10,15:00,36437,3500,member,Floor2Sectionyellow2E,1,11,10,2,50,110,1,7,1,5,106,23370,0,female,21518
32103,21694,39894,3,H22311,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:04:00.,10/17/10,15:00,32636,3500,member,Floor2Sectionyellow2C,1,6,26,2,50,330,7,81,7,81,330,21694,0,male,21526
32111,23941,44931,4,L12280,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:22:43.,10/17/10,15:00,37635,3500,member,Floor2Sectionyellow2A,1,15,13,2,50,411,10,114,9,113,408,23941,0,male,22167
32112,21527,39472,3,H12041,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:29:40.,10/17/10,15:00,32214,4000,member,FloorB1FloorSectionC,1,,,2,50,320,7,75,7,75,320,21527,1,male,22174
32113,21527,39471,3,H12041,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:29:40.,10/17/10,15:00,32213,4000,member,FloorB1FloorSectionC,1,,,2,50,320,7,75,7,75,320,21527,1,male,22174
32117,24256,45610,2,N12329,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:29:34.,10/17/10,15:00,38289,1800,member,Floor3Sectionyellow3F,1,18,3,2,50,333,7,82,7,82,333,24256,0,male,21306
32118,24256,45609,2,N12329,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:29:34.,10/17/10,15:00,38288,1800,member,Floor3Sectionyellow3F,1,18,4,2,50,333,7,82,7,82,333,24256,0,male,21306
32119,24256,45608,2,N12329,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:29:34.,10/17/10,15:00,38290,1800,member,Floor3Sectionyellow3F,1,18,2,2,50,333,7,82,7,82,333,24256,0,male,21306
32124,24088,45243,8,J12214,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:52:26.,10/17/10,15:00,37941,3500,member,Floor2Sectionred2D,1,13,2,2,50,300,5,61,5,61,300,24088,0,male,22181
32125,24110,45285,3,H12337,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:56:07.,10/17/10,15:00,37982,3500,member,Floor2Sectionred2C,1,14,17,2,50,333,7,82,7,82,333,24110,0,male,22247
32126,24110,45284,3,H12337,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:56:07.,10/17/10,15:00,37983,3500,member,Floor2Sectionred2C,1,14,18,2,50,333,7,82,7,82,333,24110,0,male,22247
32127,21457,39285,4,F12732,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:14:35.,10/17/10,15:00,32027,4000,member,FloorB1FloorSectionA,1,,,2,50,242,3,40,3,40,242,21457,1,male,22665
32128,21457,39284,4,F12732,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:14:35.,10/17/10,15:00,32026,4000,member,FloorB1FloorSectionA,1,,,2,50,242,3,40,3,40,242,21457,1,male,22665
32129,22233,41173,4,E22415,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:50:02.,10/17/10,15:00,33920,3500,member,Floor2Sectionpurple2E,1,6,8,2,50,807,18,258,19,278,840,22233,0,female,22682
32130,22233,41172,4,E22415,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:50:02.,10/17/10,15:00,33919,3500,member,Floor2Sectionpurple2E,1,6,9,2,50,807,18,258,19,278,840,22233,0,female,22682
32131,22233,41171,4,E22415,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:50:02.,10/17/10,15:00,33918,3500,member,Floor2Sectionpurple2E,1,6,10,2,50,807,18,258,19,278,840,22233,0,female,22682
32132,23781,44604,3,H12338,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:59:31.,10/17/10,15:00,37322,3500,member,Floor2Sectionyellow2E,1,14,14,2,50,320,7,75,7,75,320,23781,0,male,22695
32133,23781,44603,3,H12338,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:59:31.,10/17/10,15:00,37321,3500,member,Floor2Sectionyellow2E,1,14,15,2,50,320,7,75,7,75,320,23781,0,male,22695
32134,24601,46294,4,F12302,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 10:16:50.,10/17/10,15:00,38971,1800,member,Floor3Sectionyellow3C,1,16,21,2,50,252,3,47,3,47,252,24601,0,male,21501
32136,21925,40479,4,C22091,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:09:38.,10/17/10,15:00,33225,3500,member,Floor2Sectionyellow2B,1,11,22,2,50,235,3,34,3,34,235,21925,0,male,22311
32137,26152,52045,2,H22413,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/13 p.m. 06:59:01.,10/17/10,15:00,41044,1800,non-member,Floor3Sectionyellow3I,1,8,5,4,50,320,7,75,7,75,320,26152,0,male,22312
32138,26152,52044,2,H22413,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/13 p.m. 06:59:01.,10/17/10,15:00,41043,1800,non-member,Floor3Sectionyellow3I,1,8,6,4,50,320,7,75,7,75,320,26152,0,male,22312
32143,23663,44353,3,R22351,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:46:34.,10/17/10,15:00,37072,4000,member,FloorB1FloorSectionC,1,,,2,50,720,17,230,17,230,720,23663,1,female,21355
32144,23663,44352,3,R22351,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:46:34.,10/17/10,15:00,37071,4000,member,FloorB1FloorSectionC,1,,,2,50,720,17,230,17,230,720,23663,1,female,21355
32145,23663,44351,3,R22351,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:46:34.,10/17/10,15:00,37070,4000,member,FloorB1FloorSectionC,1,,,2,50,720,17,230,17,230,720,23663,1,female,21355
32146,23663,44350,3,R22351,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:46:34.,10/17/10,15:00,37069,4000,member,FloorB1FloorSectionC,1,,,2,50,720,17,230,17,230,720,23663,1,female,21355
32151,23886,44811,3,R22312,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:13:35.,10/17/10,15:00,37529,4000,member,FloorB1FloorSectionC,1,,,2,50,720,17,230,17,230,720,23886,1,female,21378
32156,23284,43537,5,A13032,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:14:22.,10/17/10,15:00,36255,3500,member,Floor2Sectionred2E,1,12,2,2,50,408,9,113,9,113,408,23284,0,male,22811
32157,23284,43536,5,A13032,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:14:22.,10/17/10,15:00,36254,3500,member,Floor2Sectionred2E,1,12,1,2,50,408,9,113,9,113,408,23284,0,male,22811
32168,21472,39327,4,ERA33,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:16:29.,10/17/10,15:00,32069,800,member,Floor3Sectionyellow3E,1,27,7,2,50,114,1,10,1,10,114,21472,0,male,22850
32169,21472,39326,4,ERA33,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:16:29.,10/17/10,15:00,32067,800,member,Floor3Sectionyellow3E,1,26,7,2,50,114,1,10,1,10,114,21472,0,male,22850
32170,21472,39325,4,ERA33,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:16:29.,10/17/10,15:00,32068,800,member,Floor3Sectionyellow3E,1,27,8,2,50,114,1,10,1,10,114,21472,0,male,22850
32171,21472,39324,4,ERA33,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:16:29.,10/17/10,15:00,32066,800,member,Floor3Sectionyellow3E,1,26,8,2,50,114,1,10,1,10,114,21472,0,male,22850
32172,23245,43454,4,ERA37,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:11:27.,10/17/10,15:00,36181,4000,member,FloorB1FloorSectionB,1,,,2,50,325,7,77,7,77,325,23245,1,male,22854
32173,23245,43453,4,ERA37,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 06:11:27.,10/17/10,15:00,36180,4000,member,FloorB1FloorSectionB,1,,,2,50,325,7,77,7,77,325,23245,1,male,22854
32174,22142,40960,4,ERA38,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:39:03.,10/17/10,15:00,33703,3500,member,Floor2Sectionred2E,1,6,3,2,50,114,1,10,3,34,235,22142,0,male,22855
32175,22142,40959,4,ERA38,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:39:03.,10/17/10,15:00,33702,3500,member,Floor2Sectionred2E,1,6,2,2,50,114,1,10,3,34,235,22142,0,male,22855
32176,22283,41301,4,ERA39,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:56:07.,10/17/10,15:00,34048,3500,member,Floor2Sectionyellow2B,1,13,22,2,50,114,1,10,10,116,413,22283,0,male,22856
32177,22283,41300,4,ERA39,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:56:07.,10/17/10,15:00,34047,3500,member,Floor2Sectionyellow2B,1,13,23,2,50,114,1,10,10,116,413,22283,0,male,22856
32178,22283,41299,4,ERA39,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:56:07.,10/17/10,15:00,34046,3500,member,Floor2Sectionyellow2B,1,13,24,2,50,114,1,10,10,116,413,22283,0,male,22856
32179,22687,42237,4,ERA40,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:30:41.,10/17/10,15:00,34970,4000,member,FloorB1FloorSectionB,1,,,2,50,114,1,10,16,218,708,22687,1,male,22857
32180,22687,42236,4,ERA40,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:30:41.,10/17/10,15:00,34969,4000,member,FloorB1FloorSectionB,1,,,2,50,114,1,10,16,218,708,22687,1,male,22857
32181,21752,40057,4,ERA41,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:18:39.,10/17/10,15:00,32799,1800,member,Floor3Sectionyellow3E,1,16,9,2,50,114,1,10,3,30,231,21752,0,male,22858
32182,21752,40056,4,ERA41,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 03:18:39.,10/17/10,15:00,32798,1800,member,Floor3Sectionyellow3E,1,16,10,2,50,114,1,10,3,30,231,21752,0,male,22858
32183,21916,40457,4,ERA42,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:08:49.,10/17/10,15:00,33200,1800,member,Floor3Sectionyellow3F,1,17,4,2,50,114,1,10,1,1,114,21916,0,male,22859
32184,21916,40456,4,ERA42,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:08:49.,10/17/10,15:00,33201,1800,member,Floor3Sectionyellow3F,1,17,3,2,50,114,1,10,1,1,114,21916,0,male,22859
32185,21916,40455,4,ERA42,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:08:49.,10/17/10,15:00,33203,1800,member,Floor3Sectionyellow3F,1,17,1,2,50,114,1,10,1,1,114,21916,0,male,22859
32186,21916,40454,4,ERA42,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:08:49.,10/17/10,15:00,33202,1800,member,Floor3Sectionyellow3F,1,17,2,2,50,114,1,10,1,1,114,21916,0,male,22859
32187,22176,41045,4,ERA45,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:44:58.,10/17/10,15:00,33792,4000,member,FloorB1FloorSectionD,1,,,2,50,114,1,10,1,12,116,22176,1,male,22862
32188,22176,41044,4,ERA45,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:44:58.,10/17/10,15:00,33791,4000,member,FloorB1FloorSectionD,1,,,2,50,114,1,10,1,12,116,22176,1,male,22862
32189,22176,41043,4,ERA45,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:44:58.,10/17/10,15:00,33790,4000,member,FloorB1FloorSectionD,1,,,2,50,114,1,10,1,12,116,22176,1,male,22862
32190,22176,41042,4,ERA45,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:44:58.,10/17/10,15:00,33789,4000,member,FloorB1FloorSectionD,1,,,2,50,114,1,10,1,12,116,22176,1,male,22862
32191,22276,41286,4,ERA46,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:55:23.,10/17/10,15:00,34032,1800,member,Floor3Sectionyellow3D,1,15,16,2,50,114,1,10,1,3,116,22276,0,male,22863
32192,22276,41285,4,ERA46,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:55:23.,10/17/10,15:00,34031,1800,member,Floor3Sectionyellow3D,1,15,17,2,50,114,1,10,1,3,116,22276,0,male,22863
32193,22276,41284,4,ERA46,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:55:23.,10/17/10,15:00,34033,1800,member,Floor3Sectionyellow3D,1,15,15,2,50,114,1,10,1,3,116,22276,0,male,22863
32194,22365,41503,4,ERA47,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:03:37.,10/17/10,15:00,34246,4000,member,FloorB1FloorSectionB,1,,,2,50,114,1,10,1,8,111,22365,1,male,22864
32195,22901,42729,4,ERA48,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:46:35.,10/17/10,15:00,35456,3500,member,Floor2Sectionpurple2C,1,9,17,2,50,900,21,295,21,295,900,22901,0,male,22865
32196,22901,42728,4,ERA48,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:46:35.,10/17/10,15:00,35455,3500,member,Floor2Sectionpurple2C,1,9,18,2,50,900,21,295,21,295,900,22901,0,male,22865
32197,22887,42696,4,ERA50,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:45:44.,10/17/10,15:00,35422,1800,member,Floor3Sectionyellow3G,1,17,10,2,50,114,1,10,1,11,115,22887,0,male,22867
32198,22887,42695,4,ERA50,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:45:44.,10/17/10,15:00,35423,1800,member,Floor3Sectionyellow3G,1,17,9,2,50,114,1,10,1,11,115,22887,0,male,22867
32199,21543,39518,2,T22307,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 02:31:42.,10/17/10,15:00,32260,800,member,Floor3Sectionyellow3F,1,24,19,2,50,900,21,295,21,295,900,21543,0,male,22198
32200,23916,44883,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:17:42.,10/17/10,15:00,37581,3500,member,Floor2Sectionred2B,1,11,18,2,50,242,3,40,3,40,242,23916,0,female,22209
32201,23916,44881,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:17:42.,10/17/10,15:00,37582,3500,member,Floor2Sectionred2B,1,11,19,2,50,242,3,40,3,40,242,23916,0,female,22209
32202,23916,44878,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:17:42.,10/17/10,15:00,37580,3500,member,Floor2Sectionred2B,1,11,17,2,50,242,3,40,3,40,242,23916,0,female,22209
32203,23916,44876,3,F22648,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 07:17:42.,10/17/10,15:00,37583,3500,member,Floor2Sectionred2B,1,11,20,2,50,242,3,40,3,40,242,23916,0,female,22209
32204,24218,45529,3,F22530,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:25:36.,10/17/10,15:00,38210,1800,member,Floor3Sectionyellow3E,1,20,16,2,50,235,3,34,3,34,235,24218,0,male,22267
32205,24218,45528,3,F22530,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:25:36.,10/17/10,15:00,38211,1800,member,Floor3Sectionyellow3E,1,20,15,2,50,235,3,34,3,34,235,24218,0,male,22267
32206,24218,45527,3,F22530,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:25:36.,10/17/10,15:00,38213,1800,member,Floor3Sectionyellow3E,1,20,13,2,50,235,3,34,3,34,235,24218,0,male,22267
32207,24218,45526,3,F22530,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:25:36.,10/17/10,15:00,38212,1800,member,Floor3Sectionyellow3E,1,20,14,2,50,235,3,34,3,34,235,24218,0,male,22267
32208,21331,38955,5,A22616,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:55.,10/17/10,15:00,31696,1800,member,Floor3Sectionyellow3F,1,11,2,2,50,114,1,10,1,10,114,21331,0,female,21937
32209,21331,38954,5,A22616,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:55.,10/17/10,15:00,31695,1800,member,Floor3Sectionyellow3F,1,11,3,2,50,114,1,10,1,10,114,21331,0,female,21937
32210,21331,38953,5,A22616,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:55.,10/17/10,15:00,31697,1800,member,Floor3Sectionyellow3F,1,11,1,2,50,114,1,10,1,10,114,21331,0,female,21937
32211,21330,38952,10,A12807,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:37.,10/17/10,15:00,31693,800,member,Floor3Sectionyellow3E,1,24,12,2,50,114,1,10,1,10,114,21330,0,male,21957
32212,21330,38951,10,A12807,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:37.,10/17/10,15:00,31691,800,member,Floor3Sectionyellow3E,1,24,14,2,50,114,1,10,1,10,114,21330,0,male,21957
32213,21330,38950,10,A12807,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:37.,10/17/10,15:00,31692,800,member,Floor3Sectionyellow3E,1,24,13,2,50,114,1,10,1,10,114,21330,0,male,21957
32214,21330,38949,10,A12807,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:37:37.,10/17/10,15:00,31694,800,member,Floor3Sectionyellow3E,1,24,11,2,50,114,1,10,1,10,114,21330,0,male,21957
32215,24344,45794,3,S12328,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:48:09.,10/17/10,15:00,38474,3500,member,Floor2Sectionyellow2D,1,15,12,2,50,900,21,295,21,295,900,24344,0,male,21964
32220,21372,39069,3,G22185,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:56:58.,10/17/10,15:00,31811,800,member,Floor3Sectionyellow3G,1,27,26,2,50,242,3,40,3,40,242,21372,0,female,21981
32221,21372,39068,3,G22185,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:56:58.,10/17/10,15:00,31808,800,member,Floor3Sectionyellow3G,1,27,29,2,50,242,3,40,3,40,242,21372,0,female,21981
32222,21372,39067,3,G22185,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:56:58.,10/17/10,15:00,31810,800,member,Floor3Sectionyellow3G,1,27,27,2,50,242,3,40,3,40,242,21372,0,female,21981
32223,21372,39066,3,G22185,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 01:56:58.,10/17/10,15:00,31809,800,member,Floor3Sectionyellow3G,1,27,28,2,50,242,3,40,3,40,242,21372,0,female,21981
32224,24262,45625,5,A12952,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:31:00.,10/17/10,15:00,38304,3500,member,Floor2Sectionpurple2E,1,8,21,2,50,104,1,3,1,3,104,24262,0,male,21985
32225,24262,45624,5,A12952,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:31:00.,10/17/10,15:00,38303,3500,member,Floor2Sectionpurple2E,1,8,22,2,50,104,1,3,1,3,104,24262,0,male,21985
32226,24262,45623,5,A12952,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 08:31:00.,10/17/10,15:00,38305,3500,member,Floor2Sectionpurple2E,1,8,20,2,50,104,1,3,1,3,104,24262,0,male,21985
32227,25464,51000,2,A12181,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 12:59:46.,10/17/10,15:00,40024,4000,non-member,Floor2Sectionred2E,1,5,11,4,50,100,1,1,1,1,100,25464,0,male,22140
32228,25464,50999,2,A12181,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/9 p.m. 12:59:46.,10/17/10,15:00,40023,4000,non-member,Floor2Sectionred2E,1,5,10,4,50,100,1,1,1,1,100,25464,0,male,22140
32232,25835,51548,2,A12024,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/10/10 p.m. 12:14:09.,10/17/10,15:00,40639,4000,non-member,FloorB1FloorSectionA,1,,,4,50,110,1,7,1,7,110,25835,1,male,22263
32233,21892,40393,5,A22442,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:05:51.,10/17/10,15:00,33139,1800,member,Floor3Sectionyellow3E,1,17,3,2,50,234,3,33,3,33,234,21892,0,male,22264
32234,21892,40392,5,A22442,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:05:51.,10/17/10,15:00,33138,1800,member,Floor3Sectionyellow3E,1,17,4,2,50,234,3,33,3,33,234,21892,0,male,22264
32235,21892,40391,5,A22442,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:05:51.,10/17/10,15:00,33137,1800,member,Floor3Sectionyellow3E,1,16,3,2,50,234,3,33,3,33,234,21892,0,male,22264
32236,21892,40390,5,A22442,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 04:05:51.,10/17/10,15:00,33136,1800,member,Floor3Sectionyellow3E,1,16,4,2,50,234,3,33,3,33,234,21892,0,male,22264
32237,22780,42439,3,L12371,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:38:00.,10/17/10,15:00,35168,2500,member,Floor3Sectionyellow3I,1,1,2,2,50,407,9,112,9,112,407,22780,0,male,22333
32238,22780,42438,3,L12371,11,Girls Generation. THE lst ASIA TOUR Into the new world,2010/9/18 p.m. 05:38:00.,10/17/10,15:00,35167,2500,member,Floor3Sectionyellow3I,1,1,3,2,50,407,9,112,9,112,407,22780,0,male,22333
